tweet_id	reply_id
1043224610051956737	1043225405488939009|
1043224673427877889	1043264219448147968|
1043224862570016768	1043247582963802113|
1043225014932201472	1043226261294903296|
1043225061879111680	1043231855431102466|
1043225090375274498	1043226324167520256|
1043225250941435904	1043226840767373314|
1043225372555272192	1043227979860647936|
1043225385801056258	1044741899188359168|
1043225458773377024	1043229689194668032|
1043225785904099334	1043226850661736450|
1043225893542477825	1043226713235369984|
1043225904833548288	1043226280970395649|
1043226261294903296	1043227811111157760|
1043226355981340678	1043227471506821121|
1043226407516753920	1043227057830936577|
1043226806818615296	1043228246878433280|
1043226930865004544	1043277291915112450|
1043227057830936577	1043227245010141184|
1043227491266187269	1043233498910392321|
1043227532730880001	1043228752707235840|
1043227574414069761	1043228224300490755|
1043227682480291840	1043228182583943170|
1043227751501709313	1043229935396114432|
1043227792735961088	1043232706941931525|
1043228119535181824	1043456898186600449|
1043228351404670981	1043280996702068738|
1043228597417177088	1043483810707443714|
1043228787180232704	1043229729984335873|
1043229286050803715	1043229696924819456|
1043229360822603777	1043230447088545797|
1043229449695711233	1043230713565339658|
1043229625667731461	1043231540283670531|
1043229844002275328	1043347271633567744|
1043230098307133440	1043230104745385984|
1043230156574404608	1043238738317533185|
1043230369959489536	1043230807236567040|
1043230807236567040	1043230956780511233|
1043230849888649221	1043231545895649282|
1043231096333320193	1043251989981933568|
1043231315108057088	1043232228551970816|
1043231338482921472	1043240483831656450|
1043231760165814272	1043232700012867585|
1043231781128814592	1043242739494739974|
1043231783276314624	1043240366256746496|
1043231902063190016	1043311046482636806|
1043232166346416128	1043233947960967169|
1043232963054448640	1043314729798619136|
1043232982574751744	1043240317808459777|
1043233149986250752	1043238869087518720|
1043233575427076096	1043234741342724101|
1043233837910827013	1043321109687488512|
1043233986489790464	1043406228016324608|
1043234176517001216	1043410444629762048|
1043235330026074112	1043634247549026305|
1043235421373624320	1043236225589624834|
1043235997029347328	1043239282633261057|
1043236129200164864	1043240258157129728|
1043236245797658624	1043238674832482306|
1043236247077089280	1043250372918345731|
1043236477625356289	1043237115444776960|
1043236602254905346	1043239353504423942|
1043236652427227137	1043238530548490240|
1043237059815788544	1043677052161921026|
1043237114354302976	1043243544574656512|
1043237149791936512	1043237887121285120|
1043237298043637760	1043238009632505856|
1043237379576918016	1043746049364508673|
1043238048350302209	1043238798862241793|
1043238058215309312	1043238435341914114|
1043238218949320704	1043238220513730560|
1043238303238184962	1043238304622305280|
1043238556389523457	1043885245999677440|
1043238749159735298	1043239269035323392|
1043238798862241793	1043240681899286528|
1043238878902185984	1043239004991311872|
1043239905441325067	1043943482551934978|
1043239911686643713	1043240726765744133|
1043239987142189056	1043240308832722944|
1043240039814029312	1043240286963621888|
1043240096269516802	1043577851910479873|
1043240120755863552	1043240241933557761|
1043240451757748224	1043243239074136065|
1043240776937787392	1043240936103452672|
1043241193545588737	1043242802807812096|
1043241388580646912	1043648027427328000|
1043242168591282176	1043262761801863169|
1043242203236069376	1043242205224361989|
1043242449735495680	1043250934548180994|
1043244141604306945	1043245119456129025|
1043244148504096768	1043285827898486784|
1043244404360790016	1043251234877198337|
1043244578965475328	1043248779099627520|
1043245299911876613	1043251586577956864|
1043245391158947840	1043389590332219392|
1043245533303910402	1043249767516708864|
1043245831686639617	1043253276282630146|
1043246531099250688	1043263302208348160|
1043246622035988480	1043246895575912449|
1043246827888205824	1043271830109396992|
1043247859771092992	1043250357760139264|
1043247865265577984	1043248509938544641|
1043247963563286530	1043248735013285889|
1043248154760466432	1043270240526913539|
1043248219810136065	1043288210565148672|
1043248392393043970	1043297364553871360|
1043248399410229249	1043257959982227457|
1043248701513195520	1043310344536375296|
1043248827208093696	1043250296602808320|
1043249722021036032	1043252688216096770|
1043250164272705536	1043327052038819840|
1043250228197974016	1043349284026904576|
1043250487007502336	1043255356804091904|
1043250639642546176	1043252205715902464|
1043250964025761794	1043251714604912641|
1043251019331850240	1043252151949111296|
1043251406831079424	1043252240348340225|
1043251617179619329	1043386624263028736|
1043252339430371330	1043253524711317507|
1043252512340553729	1043252738774257664|
1043252698114609152	1043274076075188224|
1043253684468101120	1043318162786156545|
1043254258198634496	1043260744148627456|
1043254267568680962	1043254271704281088|
1043254283955777537	1043255713383018501|
1043255066352934912	1043258414934224896|
1043255123244457991	1043256874391486464|
1043255870170251266	1043256123543810048|
1043256123543810048	1043257382791458818|
1043256296554803200	1043261294764118016|
1043256894276739072	1043257360364580866|
1043257244991856640	1043257989698936832|
1043257395307339776	1043258151708098561|
1043257888880427014	1043258396412207105|
1043257987593383942	1043257999337377794|
1043257989698936832	1043258975683313664|
1043258036599574528	1043272272654622721|
1043258158620307456	1043259347680342016|
1043258170410512384	1043261753130446848|
1043258414934224896	1043259830478274560|
1043258443870679041	1043259003713638400|
1043258806791225344	1043312812909449216|
1043258889163165696	1043419465357115392|
1043259031542845440	1043272048909447170|
1043259122320269312	1043260788050280448|
1043259395495350272	1043259816473440256|
1043259818704887810	1043260094010535942|
1043259819640213504	1043260392196251648|
1043259930457894912	1043503556022755328|
1043260743641120768	1043335827663728641|
1043260744148627456	1043261778140979200|
1043261294764118016	1043272642281857024|
1043261763905441793	1043267642050707456|
1043262028616552448	1043263107177619456|
1043262511020093440	1043262513880522753|
1043262875496849408	1043624206326489088|
1043263000080261120	1043265564687458306|
1043263081705611264	1043264970987843585|
1043263977067827202	1043626519006834688|
1043264290726338560	1043266278285295627|
1043264392106795008	1043265646925176832|
1043264733896486913	1043265342661959682|
1043264970987843585	1043265912332341248|
1043265130434371584	1043396909824716801|
1043265310663487488	1043265790374567937|
1043265445829242880	1043266743865630720|
1043265480167968769	1043503000306831362|
1043266743865630720	1043269362063486976|
1043266752799559686	1043266754020040704|
1043267825513754627	1043327326283620354|
1043267922897129472	1043272243449610242|
1043268631868727299	1043270830157963264|
1043269670072201217	1043270825879777281|
1043269677026140160	1043270308046594048|
1043269988428206080	1043271128557465601|
1043270046833725440	1043270445674319872|
1043270150147850240	1043271264591388672|
1043270369476571137	1043272103229837313|
1043270825879777281	1043271061175984131|
1043271061175984131	1043271685594640384|
1043271128557465601	1043271620285132802|
1043271296476479488	1043297024593088512|
1043271359512682501	1043321286817009664|
1043271620285132802	1043272422164783104|
1043271685594640384	1043272623726186503|
1043272358876860416	1043273213671866369|
1043272422164783104	1043273443620335617|
1043272623726186503	1043274167813062659|
1043272674716336129	1043274853627912193|
1043273088945844230	1043274941980790784|
1043273221913669632	1043275902048759808|
1043273380626137088	1043956174276694016|
1043273443620335617	1043570291882905601|
1043273798441562112	1043280223209320448|
1043274167813062659	1043276389770780672|
1043274255339806720	1045104593758294017|
1043274853627912193	1043278885834694656|
1043274980811632641	1043275938224431105|
1043275906947665921	1043294702861074433|
1043276104533008386	1043286710858248192|
1043276398985732096	1043371272351047680|
1043277017725263873	1043301880313442309|
1043277123954323456	1043282223665840128|
1043278255740973058	1043381650711883776|
1043278471798169603	1043281363087110144|
1043278857657364480	1043421270401015808|
1043281873768796162	1043370098906554368|
1043282900605648898	1043293545124245504|
1043283116117446656	1043291855927042048|
1043283640816488449	1043287502424100864|
1043284168166334464	1043418193342152704|
1043284351633510402	1043301197212467201|
1043285585727836160	1043286767346929664|
1043285768402169857	1043438278396006400|
1043286010510041088	1044336514023383040|
1043286163044220928	1043526866974330881|
1043286305155809281	1043288566787264512|
1043288227702919168	1043288446444351488|
1043288732722323456	1043306413257306112|
1043288887920078848	1043566374981984256|
1043288893729198081	1043326224674766849|
1043288964247900164	1043291392699641856|
1043289252061040640	1043290269741854720|
1043289316192018434	1044743265201852416|
1043290180021637120	1043290614480162817|
1043290193032368128	1043523177115213824|
1043291387528142848	1043711272011882496|
1043291945513021442	1043509420070600704|
1043291992380198913	1043293165380399104|
1043292195938168832	1043296584371527680|
1043292419800875008	1043314750409461760|
1043292807941775361	1043292809757974528|
1043292809757974528	1043292811720884225|
1043292811720884225	1043405254535065600|
1043292812949762054	1043292816645005312|
1043294550826147841	1043310272784543747|
1043295001483116544	1043295688694657024|
1043295070533951488	1043295222946508800|
1043295353758461952	1043296584346288128|
1043296077883957248	1043655451030650881|
1043297776409436161	1043300168957739008|
1043299900799295488	1043308769659248646|
1043300183625224196	1043301066970943488|
1043301178665316352	1043567320092807168|
1043301563987423232	1043302373135802370|
1043301670384533506	1043347357641961472|
1043302056746991616	1043302922094882816|
1043302373135802370	1043303388786487298|
1043302623770759169	1044214226238279682|
1043303610921046016	1043308122087940097|
1043303631120871424	1043449619924041730|
1043304090422398977	1043311570619588609|
1043304180935348225	1043305804248444928|
1043304617314930688	1043385782818418690|
1043304812056461312	1043305667845607424|
1043304917497044992	1043525906755727360|
1043305143385698304	1043562423632818176|
1043305146195816448	1043305609599303680|
1043305911769608193	1043306693780758528|
1043306063804563457	1043306713540001793|
1043306176363024384	1043320738651021317|
1043308256356126725	1043308265906552833|
1043308340871405569	1044061928585224192|
1043308567908864000	1043308572740804608|
1043308933979545602	1043309428907429888|
1043309415388958720	1043310730676658176|
1043310481983848449	1043317519501545474|
1043310738859802624	1043311823762718720|
1043311046482636806	1043503448745025537|
1043311845635833856	1043316684025733120|
1043311887826530305	1043328933792542720|
1043313365697880065	1043333760417181696|
1043313610070601728	1043342642115956736|
1043315461453041664	1043608085867114496|
1043317635717492736	1043320467526959104|
1043317901602611201	1043318703037849600|
